Case Label,Case ID,Transcript,Position,Input Token,Model True Prediction (Top K + Prob Sum),Layer,Baseline (logit-lens),Pure ASR,Mixed 50/50,Pure QA
QA held-out example,VAL_QA_000,a ,36,<|AUDIO|>, | 嗓子 |  | <|im_end|> | . (sum: 0.29),10,强大 | anning | 怎么样 | 层次 | 榨 (sum: 0.07),而言 | 在他 | 他说 | himself | 他知道 (sum: 0.41),而言 | 在他 | ality | 事 | 他说 (sum: 0.17),ality | 加强 | term | 加上 | algun (sum: 0.13)
QA held-out example,VAL_QA_000,a ,36,<|AUDIO|>, | 嗓子 |  | <|im_end|> | . (sum: 0.29),12,怎么样 | exercício | 而言 | 强大 | --; (sum: 0.09),而言 | 他说 | 来看 | 模糊 | 的事 (sum: 0.14),而言 | 事 | term | ality | 来看 (sum: 0.11),ality | 事 | algun | 加强 | ica (sum: 0.09)
QA held-out example,VAL_QA_000,a ,36,<|AUDIO|>, | 嗓子 |  | <|im_end|> | . (sum: 0.29),14,exercício | als | 怎么样 | 式 | 那儿 (sum: 0.10),事 | 而言 | 事儿 | 他说 | 的事 (sum: 0.13),事 | 而言 | _letters | 事儿 | term (sum: 0.12),事 | 伍 | 加强 | ivo | ica (sum: 0.08)
QA held-out example,VAL_QA_000,a ,36,<|AUDIO|>, | 嗓子 |  | <|im_end|> | . (sum: 0.29),16,なか | 演化 | 那儿 | 怎么说 | 式 (sum: 0.09),unch | 事 |  | 事儿 | 而言 (sum: 0.10),unch | 事 | 小麦 | 挑战 | こと (sum: 0.07),加速 | 挑战 | ivo | 加强 | ica (sum: 0.11)
QA held-out example,VAL_QA_000,a ,36,<|AUDIO|>, | 嗓子 |  | <|im_end|> | . (sum: 0.29),18,制造 | 平米 | 怎么样 | ens | 操 (sum: 0.12),麦克 | unch | 让您 | 缩短 | 니다 (sum: 0.15),果 | 缩短 | 空 | 麦克 | 大声 (sum: 0.09),果 | 官员 | 大声 | 在现场 | 加速 (sum: 0.10)
QA held-out example,VAL_QA_000,a ,36,<|AUDIO|>, | 嗓子 |  | <|im_end|> | . (sum: 0.29),20,操 | ict | 2 | ens | en (sum: 0.21),独 | 让您 | 知道 | 麦克 | silence (sum: 0.19),官员 | 独 | 小微 | 知道 | 转移 (sum: 0.15),官员 | 小微 | ence | 独 | 果 (sum: 0.08)
QA held-out example,VAL_QA_000,a ,36,<|AUDIO|>, | 嗓子 |  | <|im_end|> | . (sum: 0.29),22,操 |  | - | ict | 太 (sum: 0.15),. |  |  | 笑道 | 笑声 (sum: 0.33),转移 | . | 笑道 | 特 |  (sum: 0.07),屡 | 转移 | 苦笑 | 孤 | 法庭 (sum: 0.05)
QA held-out example,VAL_QA_000,a ,36,<|AUDIO|>, | 嗓子 |  | <|im_end|> | . (sum: 0.29),24, | - | ( | ( |  (sum: 0.22),笑声 |  | 笑道 | . |  (sum: 0.19),笑声 | mic | laughter | boss | . (sum: 0.08),屡 | 中间 | 苦笑 | 共赢 | 掌 (sum: 0.06)
QA held-out example,VAL_QA_000,a ,36,<|AUDIO|>, | 嗓子 |  | <|im_end|> | . (sum: 0.29),26,助 |  | 员 | spot | 嗓子 (sum: 0.09), | . | 笑声 | 同意 |  (sum: 0.30),物 | 笑声 |  | spot | gan (sum: 0.09),物 | 中间 | vr | ale | gan (sum: 0.09)
QA held-out example,VAL_QA_000,a ,36,<|AUDIO|>, | 嗓子 |  | <|im_end|> | . (sum: 0.29),28, | ( |  | - | - (sum: 0.69),惊叹 | 嗓子 | 物 | 情 |  (sum: 0.15),惊叹 | 嗓子 | 物 | spot | 情 (sum: 0.14),物 | 惊叹 | 嗓子 | spot | 共享 (sum: 0.09)
QA held-out example,VAL_QA_000,a ,36,<|AUDIO|>, | 嗓子 |  | <|im_end|> | . (sum: 0.29),30, |  | ome | spot | 嗓子 (sum: 0.27), |  | 嗓子 | ome | . (sum: 0.24),嗓子 | spot | atic | ome | <|im_end|> (sum: 0.23),嗓子 | spot | <|im_end|> | atic | ome (sum: 0.29)
QA held-out example,VAL_QA_000,a ,50,<|AUDIO|>,"<|im_end|> |  | , | . | . (sum: 0.50)",0,踌 | 保管 | 舌 | <|3.52|> | 怎么样 (sum: 0.17),<|0.00|> | himself | 生素 | themselves | 在他的 (sum: 1.00),himself | 但是他 | 在他的 | 莲花 | 在他 (sum: 0.25),赌 | 赌博 | 死亡 | 招聘会 | Carbon (sum: 0.04)
QA held-out example,VAL_QA_000,a ,50,<|AUDIO|>,"<|im_end|> |  | , | . | . (sum: 0.50)",2,保管 | 踌 | 加以 | 舌 | 强大 (sum: 0.20),<|0.00|> | himself | 在他 | 但他 | themselves (sum: 0.99),himself | <|0.00|> | 生素 | 但是他 | 莲花 (sum: 0.17),udiante | xpath | 赌博 | 身边 | (parseFloat (sum: 0.03)
QA held-out example,VAL_QA_000,a ,50,<|AUDIO|>,"<|im_end|> |  | , | . | . (sum: 0.50)",4,踌 | 保管 | 舌 | <|3.52|> | <|3.51|> (sum: 0.14),<|0.00|> | himself | 但他 | 在他 | 但他们 (sum: 0.94),himself | xpath | 增值服务 | 告诉他 | 他说 (sum: 0.16),xpath | udiante | 拂 | 增值服务 | 身边 (sum: 0.03)
QA held-out example,VAL_QA_000,a ,50,<|AUDIO|>,"<|im_end|> |  | , | . | . (sum: 0.50)",6,踌 | 舌 | <|3.52|> | 作弊 | 喻 (sum: 0.14),<|0.00|> | himself | 他说 | 在他 | 但他 (sum: 0.96),himself | 他说 | 呛 | 担保 | 告诉他 (sum: 0.17),拂 | xpath | 身边 | udiante | .clearRect (sum: 0.02)
QA held-out example,VAL_QA_000,a ,50,<|AUDIO|>,"<|im_end|> |  | , | . | . (sum: 0.50)",8,查看更多 | 喻 | 踌 | 编剧 | 座谈会上 (sum: 0.08),<|0.00|> | himself | 担保 | 他说 | 但他 (sum: 0.84),担保 | <|0.00|> | himself | 他说 | 作弊 (sum: 0.39),担保 | general | 潮流 | 拂 | 毯 (sum: 0.11)
QA held-out example,VAL_QA_000,a ,50,<|AUDIO|>,"<|im_end|> |  | , | . | . (sum: 0.50)",10,查看更多 | dot | 强大 | 花瓣 | 家都知道 (sum: 0.12),himself | <|0.00|> | 但他 | 在他 | 他自己 (sum: 0.85),<|0.00|> | himself | 潮流 | 担保 | 但他 (sum: 0.39),潮流 | 担保 | <|0.00|> | 作弊 | ality (sum: 0.10)
QA held-out example,VAL_QA_000,a ,50,<|AUDIO|>,"<|im_end|> |  | , | . | . (sum: 0.50)",12,强大 | elig | 查看更多 | 座谈会上 | 喻 (sum: 0.09),<|0.00|> | himself | 在他 | 但他 | 他说 (sum: 0.84),<|0.00|> | himself | 担保 | 稳固 | 在他 (sum: 0.49),稳固 | <|0.00|> | 担保 | term | span (sum: 0.12)
QA held-out example,VAL_QA_000,a ,50,<|AUDIO|>,"<|im_end|> |  | , | . | . (sum: 0.50)",14,保管 | 座谈会上 | 的日子里 | yourselves | rex (sum: 0.18),<|0.00|> | 但他 | 在他 | himself | 他说 (sum: 0.99),<|0.00|> | himself | 风 | 在他 | 担保 (sum: 0.58),担保 | 稳固 | 作弊 | span | 风 (sum: 0.10)
QA held-out example,VAL_QA_000,a ,50,<|AUDIO|>,"<|im_end|> |  | , | . | . (sum: 0.50)",16,座谈会上 | 保管 | 助 | 翩 | 兵力 (sum: 0.15),<|0.00|> | 但他 | himself | 风 | 在他 (sum: 0.88),<|0.00|> | 风 | span | 作弊 | 在他 (sum: 0.34),稳固 | span | term | 作弊 | <|0.00|> (sum: 0.08)
QA held-out example,VAL_QA_000,a ,50,<|AUDIO|>,"<|im_end|> |  | , | . | . (sum: 0.50)",18,als | 的日子里 | 座谈会上 | 圆形 | 事儿 (sum: 0.64),在他 | 俄罗斯 | 穴 | 作弊 | 但他 (sum: 0.08),als | 作弊 | 俄罗斯 | span | hole (sum: 0.11),als | ence | 龙 | 作弊 | 稳固 (sum: 0.11)
QA held-out example,VAL_QA_000,a ,50,<|AUDIO|>,"<|im_end|> |  | , | . | . (sum: 0.50)",20,als | 母 | 别 | ator | ro (sum: 0.77),<|0.00|> | ally | hole | als | 笑话 (sum: 0.19),als | ally | hole | 笑话 | 担保 (sum: 0.22),als | ence | ally | 稳固 | 担保 (sum: 0.13)
QA held-out example,VAL_QA_000,a ,50,<|AUDIO|>,"<|im_end|> |  | , | . | . (sum: 0.50)",22,als | 母 | 一方面 | 别 | Ha (sum: 0.30),ally | 笑话 | so | 昵 | 贪 (sum: 0.35),ally | 强制 | 笑话 | als | 处 (sum: 0.32),ally | 强制 | 稳固 | als | ially (sum: 0.16)
QA held-out example,VAL_QA_000,a ,50,<|AUDIO|>,"<|im_end|> |  | , | . | . (sum: 0.50)",24,母 | 一方面 | 理 | Ha | 怎么样 (sum: 0.19),笑话 | ally | ially | 去找 | 吹 (sum: 0.19),ally | ially | 笑话 | ija | 处 (sum: 0.16),ally | ially | ija | 处 | 龙 (sum: 0.10)
QA held-out example,VAL_QA_000,a ,50,<|AUDIO|>,"<|im_end|> |  | , | . | . (sum: 0.50)",26,el |  | 一方面 | 母 | ization (sum: 0.13),ially | 怎么样 | ization | 吹 | ally (sum: 0.08),ially | 财富 | 只会 | 事项 | ally (sum: 0.09),只会 | 财富 | 事项 | ially | 迁移 (sum: 0.07)
QA held-out example,VAL_QA_000,a ,50,<|AUDIO|>,"<|im_end|> |  | , | . | . (sum: 0.50)",28, | 理 | el | 助力 |  (sum: 0.58), | ially | pig |  | back (sum: 0.25),istically |  | ially | <|im_end|> | 风险管理 (sum: 0.10),<|im_end|> | istically | 中国文化 | 风险管理 | ially (sum: 0.10)
QA held-out example,VAL_QA_000,a ,50,<|AUDIO|>,"<|im_end|> |  | , | . | . (sum: 0.50)",30," |  | 理 | , |  (sum: 0.42)","<|im_end|> | , |  | pig | 一会儿 (sum: 0.54)","<|im_end|> | , | pig | istically | 理 (sum: 0.64)",<|im_end|> | istically | 理 | 财富 | ially (sum: 0.71)
QA held-out example,VAL_QA_000,a ,64,<|AUDIO|>,ck | nd | O | end | file (sum: 0.35),0,ias | 而言 | 部分 | term | orry (sum: 0.13),就在 | 这就是 | 另一位 | 生素 | 接触到 (sum: 0.11),掌声 | 盗 | 侵略 | 国会 | ++); (sum: 0.09),ality | 恰当 | .clearRect | 用户 | ++); (sum: 0.04)
QA held-out example,VAL_QA_000,a ,64,<|AUDIO|>,ck | nd | O | end | file (sum: 0.35),2,ias | 部分 | 而言 | term | anning (sum: 0.13),盗 | 就知道 | 走近 | 接触到 | 铃 (sum: 0.07),盗 | .clearRect | 事儿 | 呛 | 违法违规 (sum: 0.12),.clearRect | 违法违规 | lijke | kijken | 恰当 (sum: 0.05)
QA held-out example,VAL_QA_000,a ,64,<|AUDIO|>,ck | nd | O | end | file (sum: 0.35),4,anning | ias | 部分 | 也知道 | 如何 (sum: 0.11),事儿 | 呛 | 发音 | 刚好 | 排 (sum: 0.10),事儿 | 盗 | 呛 | .clearRect | ++); (sum: 0.11),.clearRect | lijke | 违法违规 | 风控 | イス (sum: 0.05)
QA held-out example,VAL_QA_000,a ,64,<|AUDIO|>,ck | nd | O | end | file (sum: 0.35),6,term | 部分 | 如何 | anning | ias (sum: 0.09),事儿 | 寡 | 呛 | 清华 | 发音 (sum: 0.09),.clearRect | 事儿 | 呛 | 寡 | ++); (sum: 0.09),.clearRect | 风控 | lijke | 违法违规 | 鐵 (sum: 0.06)
QA held-out example,VAL_QA_000,a ,64,<|AUDIO|>,ck | nd | O | end | file (sum: 0.35),8,型 | ias | 引 | lo | ans (sum: 0.07),没错 | 呛 | 不对 | 笑脸 | 也知道 (sum: 0.08),寡 | wise | ality | 盗 | ming (sum: 0.10),寡 | wise | 违法违规 | woord | ality (sum: 0.13)
QA held-out example,VAL_QA_000,a ,64,<|AUDIO|>,ck | nd | O | end | file (sum: 0.35),10,做不到 | ias | any | lo | 部分 (sum: 0.08),流失 | 他又 | 他知道 | 现存 | 没错 (sum: 0.10),ality | 寡 | 机 | 流失 | ting (sum: 0.09),ality | 寡 | iate | 放松 | wise (sum: 0.08)
QA held-out example,VAL_QA_000,a ,64,<|AUDIO|>,ck | nd | O | end | file (sum: 0.35),12,ges | any | 一门 | 谅解 | 此人 (sum: 0.08),迁移 | 的事 | 机 | 知名品牌 | ality (sum: 0.06),ality | 机 | 面上 | 迁移 | ting (sum: 0.08),ality | 面上 | 就好 | ivo | gy (sum: 0.07)
QA held-out example,VAL_QA_000,a ,64,<|AUDIO|>,ck | nd | O | end | file (sum: 0.35),14,end | 怎么说 | pherd | 此人 | 出手 (sum: 0.12),end | 他又 | ting | 流失 | 重复 (sum: 0.09),end | ting | 流失 | ivo | 后续 (sum: 0.10),ivo | 屡 | 便是 | ting | 家具 (sum: 0.09)
QA held-out example,VAL_QA_000,a ,64,<|AUDIO|>,ck | nd | O | end | file (sum: 0.35),16,型 | ias | emb | 翩 | 显著 (sum: 0.13),声响 | 录音 | 重复 | 几次 | iate (sum: 0.12),几次 | 小麦 | iate | 声响 | 大使 (sum: 0.11),ivo | 小麦 | 大使 | der | 几次 (sum: 0.07)
QA held-out example,VAL_QA_000,a ,64,<|AUDIO|>,ck | nd | O | end | file (sum: 0.35),18,济 | let | 日子 | 走得 | 入侵 (sum: 0.13),周期 | iate | 机 | 他又 | 媒 (sum: 0.10),周期 | 后续 | ador | iate | 果 (sum: 0.20),周期 | beeld | 判 | ador | 后续 (sum: 0.16)
QA held-out example,VAL_QA_000,a ,64,<|AUDIO|>,ck | nd | O | end | file (sum: 0.35),20,判 | let | end | 别 | ias (sum: 0.17),独 | 后者 | 后再 | 第二次 | iate (sum: 0.26),独 | 判 | 刺 | iate | 事 (sum: 0.23),判 | 刺 | 事 | beeld | iate (sum: 0.17)
QA held-out example,VAL_QA_000,a ,64,<|AUDIO|>,ck | nd | O | end | file (sum: 0.35),22,其 | 猪 | let | end | 后者 (sum: 0.15),pig | Pig | 猪 | pig | pigs (sum: 0.91),pig | Pig | pig | 猪 | 最终 (sum: 0.68),pig | Pig | ford | 最终 | pig (sum: 0.23)
QA held-out example,VAL_QA_000,a ,64,<|AUDIO|>,ck | nd | O | end | file (sum: 0.35),24,猪 | pig | Pig | pig | 其 (sum: 0.78),pig | Pig | pig | 猪 | pigs (sum: 1.00),pig | Pig | pig | 猪 | pigs (sum: 0.99),pig | pig | Pig | 猪 | 最终 (sum: 0.94)
QA held-out example,VAL_QA_000,a ,64,<|AUDIO|>,ck | nd | O | end | file (sum: 0.35),26,P | 猪 | Pig | O | pig (sum: 0.40),pig | Pig | 猪 | pig | pigs (sum: 1.00),Pig | pig | pig | 猪 | pigs (sum: 0.99),Pig | pig | pig | 猪 | 刺 (sum: 0.92)
QA held-out example,VAL_QA_000,a ,64,<|AUDIO|>,ck | nd | O | end | file (sum: 0.35),28,P | O | o | sw | 独 (sum: 0.37),Pig | pig | end | P | p (sum: 0.30),Pig | 果断 | pig | end | ng (sum: 0.22),Pig | 果断 | ng | sters | pig (sum: 0.15)
QA held-out example,VAL_QA_000,a ,64,<|AUDIO|>,ck | nd | O | end | file (sum: 0.35),30,O | end | P | ck | nd (sum: 0.11),end | nd | 庭院 |  | ck (sum: 0.14),nd | end | 庭院 | ck | tail (sum: 0.12),nd | tail | ck | 庭院 | tail (sum: 0.10)
QA held-out example,VAL_QA_000,a ,78,<|AUDIO|>,man | 伐 | functions | vo | ma (sum: 0.53),0,泰 | 共生 | 深知 | よう | 笼 (sum: 0.13),tridges | <|10.76|> | <|3.08|> | <|3.09|> | [ (sum: 0.12),嘉宾 | 插座 | 丰满 | � | 引用 (sum: 0.08),嘉宾 | 丰满 | 恰当 | 亭 | 违法违规 (sum: 0.06)
QA held-out example,VAL_QA_000,a ,78,<|AUDIO|>,man | 伐 | functions | vo | ma (sum: 0.53),2,泰 | よう | 能把 | 共生 | umper (sum: 0.11),Pl | 无所 | 属实 | 排 | s (sum: 0.10),� | figure | 违法违规 | 保 | plet (sum: 0.07),isObject | <|midi_pitch_26|> | 科学发展 | kijken | 违法违规 (sum: 0.04)
QA held-out example,VAL_QA_000,a ,78,<|AUDIO|>,man | 伐 | functions | vo | ma (sum: 0.53),4,能把 | 泰 | 笼 | よう | rev (sum: 0.14),Pl | 无所 | relevant | � | p (sum: 0.08),� | 保 | 违法违规 | ACHER | rapper (sum: 0.07),<|midi_pitch_26|> | .HandleFunc | 违法违规 | 睦 | イス (sum: 0.03)
QA held-out example,VAL_QA_000,a ,78,<|AUDIO|>,man | 伐 | functions | vo | ma (sum: 0.53),6,深知 | 能把 | rev | 泰 | REV (sum: 0.14),[ | 保 | Pl | P | 良 (sum: 0.10),保 | � | 万物 | 违法违规 | 管理工作 (sum: 0.09),违法违规 | 万物 | イス | .HandleFunc | 偃 (sum: 0.04)
QA held-out example,VAL_QA_000,a ,78,<|AUDIO|>,man | 伐 | functions | vo | ma (sum: 0.53),8,深知 | �数 | 益 | 能把 | 笼 (sum: 0.09),[ | p | 凉 | 的信心 | tr (sum: 0.10),� | 深知 | 会见 | 凉 | 童 (sum: 0.10),� | 童 | 会见 | 睦 | 海绵 (sum: 0.04)
QA held-out example,VAL_QA_000,a ,78,<|AUDIO|>,man | 伐 | functions | vo | ma (sum: 0.53),10,益 | 深知 | 错过了 | 掏 | пат (sum: 0.12),[ | p | 凉 | 流失 | tr (sum: 0.13),� | 流失 | 零 | 保 | 童 (sum: 0.07),零 | � | CSV | 无意 | 耗 (sum: 0.04)
QA held-out example,VAL_QA_000,a ,78,<|AUDIO|>,man | 伐 | functions | vo | ma (sum: 0.53),12,深知 | 益 | пат | 错过了 | rev (sum: 0.14),[ | t | many | in | as (sum: 0.14),深知 | 零 | 无意 | 义务 | � (sum: 0.10),无意 | 深知 | DAO | 义务 | 零 (sum: 0.07)
QA held-out example,VAL_QA_000,a ,78,<|AUDIO|>,man | 伐 | functions | vo | ma (sum: 0.53),14,rev | 深知 | 类别 | 则是 | REV (sum: 0.09),[ | 深知 | t | earth | 就跟 (sum: 0.17),深知 | 零 | 司 | 就跟 | 保 (sum: 0.11),ası | 深知 | 碍 | rapper | )[- (sum: 0.04)
QA held-out example,VAL_QA_000,a ,78,<|AUDIO|>,man | 伐 | functions | vo | ma (sum: 0.53),16,则是 | 自主 | 类别 | 深知 | rev (sum: 0.06),t | my | 深知 | earth | I (sum: 0.18),深知 | 司 | 管理工作 | 海绵 | 降至 (sum: 0.07),� | rapper | )[- | sth | 司 (sum: 0.04)
QA held-out example,VAL_QA_000,a ,78,<|AUDIO|>,man | 伐 | functions | vo | ma (sum: 0.53),18,胶囊 | 过得 | 初 | ichi | 则 (sum: 0.10), | 深知 | 说自己 | 不懈 | 黄金 (sum: 0.19),说自己 | � | 取出 | 深知 | 扩散 (sum: 0.07),됨 | � | 取出 | � | rapper (sum: 0.05)
QA held-out example,VAL_QA_000,a ,78,<|AUDIO|>,man | 伐 | functions | vo | ma (sum: 0.53),20,彩 | 深知 | 则 | 童 | 胶囊 (sum: 0.17), | 深知 | 彩 | 命名 | 司 (sum: 0.24),彩 | 取出 | 深知 | 说自己 | 司 (sum: 0.09),彩 | ş | 说自己 | ump | 取出 (sum: 0.05)
QA held-out example,VAL_QA_000,a ,78,<|AUDIO|>,man | 伐 | functions | vo | ma (sum: 0.53),22, | 评论 | _ | 玉 |  (sum: 0.10), | 玉 | <|endoftime|> | im | 鸡汤 (sum: 0.20),<|endoftime|> | ump | 取出 | 说什么 | 玉 (sum: 0.13),<|endoftime|> | ump | <|im_end|> | 斯顿 | 取出 (sum: 0.11)
QA held-out example,VAL_QA_000,a ,78,<|AUDIO|>,man | 伐 | functions | vo | ma (sum: 0.53),24,祭 |  | 空 | 武 | 玉 (sum: 0.13),im | 零 |  |  | 取出 (sum: 0.09),取出 | 零 | 孩 | <|endoftime|> | 周期 (sum: 0.10),取出 | 孩 | <|endoftime|> | 严格执行 | 说自己 (sum: 0.08)
QA held-out example,VAL_QA_000,a ,78,<|AUDIO|>,man | 伐 | functions | vo | ma (sum: 0.53),26,空 |  |  | towards | 沟 (sum: 0.13),.. | Cur | 零 | 尴尬 |  (sum: 0.11),尴尬 | 零 | 释 | 具体的 | Cur (sum: 0.07),释 | <|endoftime|> | 尴尬 | 捞 | Penn (sum: 0.06)
QA held-out example,VAL_QA_000,a ,78,<|AUDIO|>,man | 伐 | functions | vo | ma (sum: 0.53),28, |  | . | P | 沟 (sum: 0.39),沟 | 塞 | im | 龙 | p (sum: 0.14),沟 | 释 | ng | 捞 | 尴尬 (sum: 0.11),释 | ng | 捞 | 尴尬 | �� (sum: 0.14)
QA held-out example,VAL_QA_000,a ,78,<|AUDIO|>,man | 伐 | functions | vo | ma (sum: 0.53),30, | man |  | ma |  (sum: 0.24),man |  | ump |  | v (sum: 0.17),man |  | 龙 | <|im_end|> | ump (sum: 0.11),man | <|im_end|> |  | media | log (sum: 0.09)
QA held-out example,VAL_QA_000,a ,91,<|AUDIO|>,end | source |  | 0 |  (sum: 0.15),0,benefici | .*?) | либо | 呼唤 | brand (sum: 0.13),<|0.00|> | 或者是 | 来自于 | himself | 他知道 (sum: 0.25),来自于 | <|0.00|> | 反抗 | himself | 或者是 (sum: 0.14),一本书 | 用户提供 | 不影响 | 亭 | 逃离 (sum: 0.04)
QA held-out example,VAL_QA_000,a ,91,<|AUDIO|>,end | source |  | 0 |  (sum: 0.15),2,benefici | .*?) | 呼唤 | brand | 走过 (sum: 0.12),<|0.00|> | 他知道 | himself | 乐观 | 呐 (sum: 0.33),问他 | 乐观 | 反抗 | himself | 额外 (sum: 0.08),一本书 | xpath | 违法违规 | 逊 | 尔 (sum: 0.03)
QA held-out example,VAL_QA_000,a ,91,<|AUDIO|>,end | source |  | 0 |  (sum: 0.15),4,benefici | .*?) | 密切 | 遥 | 同 (sum: 0.11),呐 | himself | <|0.00|> | 生素 | 乐观 (sum: 0.15),ural | 乐观 | 问他 | 生素 | xpath (sum: 0.06),helt | 不影响 | xpath | 违法违规 | 违法 (sum: 0.03)
QA held-out example,VAL_QA_000,a ,91,<|AUDIO|>,end | source |  | 0 |  (sum: 0.15),6,benefici | 可靠的 | .*?) | 走过 | Golden (sum: 0.12),himself | 他说 | 乐观 | 他知道 | 的声音 (sum: 0.12),ural | 乐观 | 问他 | 他说 | himself (sum: 0.08),哝 | 增值服务 | 种种 | 违法 | 不影响 (sum: 0.03)
QA held-out example,VAL_QA_000,a ,91,<|AUDIO|>,end | source |  | 0 |  (sum: 0.15),8,可靠的 | 走过 | 查看更多 | 遥 | 寺 (sum: 0.14),橄榄 | (;;) | 乐观 | 剃 | 他说 (sum: 0.09),担保 | 乐观 | 均匀 | 橄榄 | 窒息 (sum: 0.09),担保 | 创造 | 均匀 | 力求 | 额外 (sum: 0.10)
QA held-out example,VAL_QA_000,a ,91,<|AUDIO|>,end | source |  | 0 |  (sum: 0.15),10,查看更多 | 可靠 | 遥 | 可靠的 | 走过 (sum: 0.24),他自己 | 他说 | 因为他 | himself | <|0.00|> (sum: 0.60),乐观 | 他自己 | 可靠 | 担保 | 他说 (sum: 0.18),担保 | 均匀 | 旷 | 可靠 | 反抗 (sum: 0.11)
QA held-out example,VAL_QA_000,a ,91,<|AUDIO|>,end | source |  | 0 |  (sum: 0.15),12,遥 | 可靠 | 可靠的 | chwitz | 全面推进 (sum: 0.12),<|0.00|> | 他说 | 因为他 | himself | 迁移 (sum: 0.41),himself | 乐观 | 因为他 | ural | 零 (sum: 0.07),零 | 担保 | 蒂 | 抗衡 | 抵御 (sum: 0.06)
QA held-out example,VAL_QA_000,a ,91,<|AUDIO|>,end | source |  | 0 |  (sum: 0.15),14,遥 | 旮 | меча | 光环 | iah (sum: 0.05),<|0.00|> | 他说 | 他又 | 也没有 | 他自己 (sum: 0.44),他自己 | 也没有 | 第二次 | 乐观 | ting (sum: 0.07),索赔 | span | 创造 | 的一部分 | 安慰 (sum: 0.07)
QA held-out example,VAL_QA_000,a ,91,<|AUDIO|>,end | source |  | 0 |  (sum: 0.15),16,ting | Pres | 之力 | 遥 | iah (sum: 0.07),他自己 | 看得 | 他说 | 也没有 | himself (sum: 0.17),ting | 他自己 | span | 可靠 | 也没有 (sum: 0.15),ting | span | � | 索赔 | 顶 (sum: 0.15)
QA held-out example,VAL_QA_000,a ,91,<|AUDIO|>,end | source |  | 0 |  (sum: 0.15),18,旱 | iah | 炕 | 看得 | 之力 (sum: 0.19),他自己 | 相亲 | himself | ting | 也没有 (sum: 0.14),ting | 可靠 | 其中包括 | 也没有 | 火爆 (sum: 0.23),ting | � | 其中包括 | 火爆 | 恶意 (sum: 0.26)
QA held-out example,VAL_QA_000,a ,91,<|AUDIO|>,end | source |  | 0 |  (sum: 0.15),20,看得 |  | iah | 旱 | 都没有 (sum: 0.29),看得 | 嘀 | 0 | 菲尔 | Pr (sum: 0.17),ting | 看得 | 菲尔 | 细节 | 0 (sum: 0.16),ting | 菲尔 | 阶段 | 细节 | 在哪里 (sum: 0.12)
QA held-out example,VAL_QA_000,a ,91,<|AUDIO|>,end | source |  | 0 |  (sum: 0.15),22,看得 | ian |  |  | ender (sum: 0.22),pig |  | Pr | source | stand (sum: 0.12),ial | 其中包括 | 顶 | ting | gy (sum: 0.10),顶 | ial | 创造 | 阶段 | ting (sum: 0.11)
QA held-out example,VAL_QA_000,a ,91,<|AUDIO|>,end | source |  | 0 |  (sum: 0.15),24, | ting | ial | ian | . (sum: 0.33),pig | Pig | ial | 猪 | ting (sum: 0.90),pig | ial | Pig | ting | ian (sum: 0.71),ial | pig | ting | ian | 顶 (sum: 0.41)
QA held-out example,VAL_QA_000,a ,91,<|AUDIO|>,end | source |  | 0 |  (sum: 0.15),26,pig | ial | 猪 | ise | o (sum: 0.32),pig | 猪 | Pig | ial | p (sum: 0.98),pig | 猪 | Pig | ial | ian (sum: 0.95),pig | ial | 猪 | Pig | ian (sum: 0.71)
QA held-out example,VAL_QA_000,a ,91,<|AUDIO|>,end | source |  | 0 |  (sum: 0.15),28, | o | p | P | re (sum: 0.44),pig | p | ial | 物 | end (sum: 0.65),pig | ial | 物 | ian | �� (sum: 0.42),pig | ial | ian | 物 | �� (sum: 0.19)
QA held-out example,VAL_QA_000,a ,91,<|AUDIO|>,end | source |  | 0 |  (sum: 0.15),30, | o | 熏 | end | p (sum: 0.13),p | end | o |  | pig (sum: 0.30),end | pig | o | p | ial (sum: 0.13),pig | ial | end | 首位 | 特 (sum: 0.09)
