Case Label,Case ID,Transcript,Position,Input Token,Model True Prediction (Top K + Prob Sum),Layer,Baseline (logit-lens),Pure ASR,Mixed 50/50,Pure QA
QA held-out example,VAL_QA_000, ,121,<|AUDIO|>,_h |  | _d | _status | _p (sum: 0.08),8,<|0.01|> | <|0.03|> | 褶 | 力求 | arching (sum: 0.58),掌声 | 哥 | 太平 | 醇 | 效应 (sum: 0.11),做梦 | 醇 | Leap | 歌声 | Jub (sum: 0.07),做梦 | 嗅 | 开水 | 迹 | 删除 (sum: 0.08)
QA held-out example,VAL_QA_000, ,121,<|AUDIO|>,_h |  | _d | _status | _p (sum: 0.08),10,<|0.03|> | <|0.01|> | 利于 | 褶 | 力求 (sum: 0.27),太平 | 哥 | 岗 | 掌声 | 利亚 (sum: 0.11),做梦 | 他人 | 歌声 | 醇 | 利亚 (sum: 0.10),做梦 | 嗅 | pool | 蝶 | 挤 (sum: 0.09)
QA held-out example,VAL_QA_000, ,121,<|AUDIO|>,_h |  | _d | _status | _p (sum: 0.08),12,<|0.03|> | <|0.01|> | ar | 利于 | 褶 (sum: 0.35),岗 | Leap | 也可能 | 歌声 | 为自己 (sum: 0.10),做梦 | 岗 | Leap | 歌声 | 嗅 (sum: 0.07),做梦 | 嗅 | pool | 看书 | .capacity (sum: 0.05)
QA held-out example,VAL_QA_000, ,121,<|AUDIO|>,_h |  | _d | _status | _p (sum: 0.08),14,ar | <|0.03|> | <|0.01|> | 笆 | tiers (sum: 0.34),Yao | 作为一种 | Leap | 自然界 | 岗 (sum: 0.04),做梦 | 看书 | 岗 | Leap | 歌声 (sum: 0.06),做梦 | 'utilisateur | Variety | 看书 | 泪 (sum: 0.07)
QA held-out example,VAL_QA_000, ,121,<|AUDIO|>,_h |  | _d | _status | _p (sum: 0.08),16,ar | Cmd | 好看 | 做工 | 烈 (sum: 0.20),喝茶 | 做梦 | 看书 | 整体 | 做工 (sum: 0.09),做梦 | 看书 | 做工 | 嗅 | 唱歌 (sum: 0.12),做梦 | 'utilisateur | 嗅 | 看书 | 紧凑 (sum: 0.08)
QA held-out example,VAL_QA_000, ,121,<|AUDIO|>,_h |  | _d | _status | _p (sum: 0.08),18,陡 | ar | 褶 | 烈 | 学生们 (sum: 0.21),感情 | 的情感 | 做梦 | 的感情 | Ts (sum: 0.07),感情 | 做梦 | 'utilisateur | Ts | 泪 (sum: 0.08),'utilisateur | 感情 | 嗅 | 看书 | 观 (sum: 0.06)
QA held-out example,VAL_QA_000, ,121,<|AUDIO|>,_h |  | _d | _status | _p (sum: 0.08),20,合法 | ar | 社会主义 | 陡 | 别说 (sum: 0.21), | al | ar | 整体 | rom (sum: 0.23),al | 感情 |  | ar | 'utilisateur (sum: 0.09),'utilisateur | perror | al | 感情 | Ts (sum: 0.06)
QA held-out example,VAL_QA_000, ,121,<|AUDIO|>,_h |  | _d | _status | _p (sum: 0.08),22,s | 合法 | 社会主义 | 吹 | bre (sum: 0.25),方式进行 |  | 蹄 | 应对 | 看着 (sum: 0.06),¥ | <|im_end|> | 方式进行 | 应对 | 删除 (sum: 0.04),删除 | 'utilisateur | <|im_end|> | csvfile | 分区 (sum: 0.06)
QA held-out example,VAL_QA_000, ,121,<|AUDIO|>,_h |  | _d | _status | _p (sum: 0.08),24, | 领域 | 挡 | s | 合法 (sum: 0.10),猪 | 方式进行 | 灵活 | 泪 | 迪 (sum: 0.11),猪 | 灵活 | 分区 | 方式进行 | 删除 (sum: 0.12),删除 | 分区 | 猪 | 灵活 | 感情 (sum: 0.11)
QA held-out example,VAL_QA_000, ,121,<|AUDIO|>,_h |  | _d | _status | _p (sum: 0.08),26,s | 合法 | 猪 | ranch | 领域 (sum: 0.10),猪 | pork | livestock | 方式进行 | 猪肉 (sum: 0.73),猪 | livestock | pork | 删除 | Pig (sum: 0.72),猪 | livestock | 删除 | 豬 | pork (sum: 0.49)
QA held-out example,VAL_QA_000, ,121,<|AUDIO|>,_h |  | _d | _status | _p (sum: 0.08),28,同 |  | s | Det |  (sum: 0.27),pork | 猪 | 畜牧业 | imal | _status (sum: 0.10),畜牧业 | _status | 猪 | 🌈 | pork (sum: 0.10),畜牧业 | 🌈 | _status | ReadStream | 猪 (sum: 0.08)
QA held-out example,VAL_QA_000, ,121,<|AUDIO|>,_h |  | _d | _status | _p (sum: 0.08),30,湿润 | indoor | ranch | 该项目 | omatic (sum: 0.08),<|im_end|> | 湿润 |  | pork | Adobe (sum: 0.12),<|im_end|> | 湿润 |  | pork | Adobe (sum: 0.16),<|im_end|> | 湿润 |  | pork | Ranch (sum: 0.20)
